Date,Open,High,Low,Close,Adj Close,Volume,Diff,Label,Open_fdiff,High_fdiff,Low_fdiff,Close_fdiff,Adj Close_fdiff,Volume_fdiff
2014-01-03,19.7450008392334,19.774999618530273,19.301071166992188,19.320714950561523,16.916717529296875,392467600,-0.4339275360107422,0,19.7450008392334,19.774999618530273,19.301071166992188,19.320714950561523,16.916717529296875,392467600.0
2014-01-06,19.194643020629883,19.5285701751709,19.05714225769043,19.426071166992188,17.008968353271484,412610800,0.10535621643066406,1,16.232892894744875,16.562320232391357,16.1619815826416,16.52796392440796,14.471460723876955,353740660.00000006
2014-01-07,19.440000534057617,19.498571395874023,19.211429595947266,19.28714370727539,16.887331008911133,317209200,-0.13892745971679688,0,15.302060277462008,15.308629643917087,15.122414970397951,15.141537454128267,13.257545013427736,230297770.50000006
2014-01-08,19.243213653564453,19.484285354614258,19.238929748535156,19.409286499023438,16.994264602661133,258529600,0.12214279174804688,1,14.327329735398294,14.53714862406254,14.383549129962924,14.51825729954243,12.711804760932925,169215398.97500005
2014-01-09,19.5285701751709,19.53071403503418,19.11964225769043,19.161428451538086,16.777254104614258,279148800,-0.24785804748535156,0,14.095138130678237,14.043419561184944,13.719264234483244,13.715616397966446,12.0090420927763,192933432.62593752
2014-01-10,19.27964210510254,19.314285278320312,18.96821403503418,19.033571243286133,16.665307998657227,304976000,-0.12785720825195312,0,13.395865107075469,13.402515453310386,13.168461031835974,13.202956127176598,11.560171729081988,214130167.67128438
2014-01-13,18.925357818603516,19.375,18.924285888671875,19.133214950561523,16.752546310424805,378492800,0.09964370727539062,1,12.729228143936652,13.154694388818031,12.818215354326545,12.997559589365794,11.380324129056584,280160748.7881491
2014-01-14,19.222143173217773,19.526071548461914,19.2021427154541,19.51392936706543,17.085893630981445,332561600,0.38071441650390625,1,12.805941001052432,13.025855805231119,12.835945788579343,13.0974610227344,11.467799670633404,218376818.15953162
2014-01-15,19.768571853637695,20.007143020629883,19.7021427154541,19.90571403503418,17.428924560546875,391638800,0.39178466796875,1,13.09388876417022,13.245324001180716,13.065844050552535,13.1949738319292,11.553173512971677,275803263.79515386
2014-01-16,19.81785774230957,19.887500762939453,19.702856063842773,19.79464340209961,17.33167839050293,229278000,-0.11107063293457031,0,12.848905959228055,12.835146196550982,12.772679508110977,12.794219889871103,11.202288893943487,101341870.80683377
2014-01-17,19.695714950561523,19.716785430908203,19.282142639160156,19.309642791748047,16.907028198242188,426739600,-0.4850006103515625,0,12.688980417009624,12.651191601873329,12.315965703339607,12.289031647764489,10.759962581976666,320047303.22739065
2014-01-21,19.32107162475586,19.645357131958008,19.30071449279785,19.609643936157227,17.169694900512695,328526800,0.3000011444091797,1,12.307330585734466,12.592146061986838,12.373463533970241,12.64647687942739,11.07292521164419,200963695.0447709
2014-01-22,19.675357818603516,19.903213500976562,19.56464385986328,19.696786880493164,17.246000289916992,379985200,0.0871429443359375,1,12.710340554704725,12.861241108474676,12.645562765771398,12.70660850242307,11.125580951246244,259007811.65283832
2014-01-23,19.640714645385742,19.875,19.457500457763672,19.863571166992188,17.39203453063965,403239200,0.16678428649902344,1,12.638062053715334,12.797265938379105,12.50236441954162,12.851126962009513,11.252119211312992,275498060.3097491
2014-01-24,19.78571319580078,19.843570709228516,19.45535659790039,19.502500534057617,17.075889587402344,429354800,-0.3610706329345703,0,12.776035721912578,12.754810051388084,12.499935772390637,12.45144086853892,10.902163061814184,295117987.599947
2014-01-27,19.645357131958008,19.814285278320312,19.491071701049805,19.66071319580078,17.214420318603516,554878800,0.15821266174316406,1,12.606670614832229,12.720114694087567,12.530695057784913,12.642207485101265,11.069197107752425,413454287.4681953
2014-01-28,18.170000076293945,18.39285659790039,17.93107032775879,18.08928680419922,15.838516235351562,1065523200,-1.5714263916015625,0,11.134006849258057,11.29758353217013,10.959955063564566,11.055642896663965,9.680037696983097,902053729.9014008
2014-01-29,17.998214721679688,18.120357513427734,17.807857513427734,17.883928298950195,15.658712387084961,502810000,-0.20535850524902344,0,11.181852066296385,11.236620584715773,11.066214994638102,11.082514417724518,9.703568697779593,252171790.04028267
2014-01-30,17.947856903076172,18.08928680419922,17.739286422729492,17.849285125732422,15.628376007080078,678501600,-0.03464317321777344,0,11.253788912137505,11.339657789836734,11.11691164713704,11.180519156358251,9.789374960441675,473386192.5837478
2014-01-31,17.684999465942383,17.911785125732422,17.626785278320312,17.878570556640625,15.654019355773926,464797200,0.029285430908203125,1,11.069685518655637,11.241050259037001,11.085293153351156,11.290582755225175,9.885745949668706,242968556.89011133
2014-02-03,17.95035743713379,18.133214950561523,17.832143783569336,17.911785125732422,15.683096885681152,401464000,0.033214569091796875,1,11.42642147818244,11.540764148945168,11.357771347668864,11.369803087995512,9.955104808490592,205234447.15744972
2014-02-04,18.066070556640625,18.19499969482422,17.955713272094727,18.171070098876953,15.91012191772461,376681200,0.25928497314453125,1,11.554611167437804,11.618676113349206,11.495375082065932,11.662718730534959,10.211576525164741,197997681.12785715
2014-02-05,18.091428756713867,18.402856826782227,18.08035659790039,18.306785583496094,16.028953552246094,328344800,0.13571548461914062,1,11.587479346021787,11.842781872519588,11.625261491327326,11.789453021264245,10.322544430651586,161722525.08092076
2014-02-06,18.216428756713867,18.33928680419922,18.136070251464844,18.30392837524414,16.122385025024414,257765200,-0.002857208251953125,0,11.723979637784275,11.767199584846395,11.675412855728615,11.776761013752338,10.407364459207951,105179878.20770893
2014-02-07,18.62071418762207,18.676071166992188,18.47785758972168,18.559999465942383,16.347932815551758,370280400,0.2560710906982422,1,12.124899836528073,12.118029222559805,12.014777290073757,12.034332360498906,10.619835730169353,236120108.35094124
2014-02-10,18.523571014404297,18.999643325805664,18.5,18.892499923706055,16.640806198120117,345559200,0.3325004577636719,1,11.972697180481621,12.402872416925632,11.9907819242143,12.33494534689035,10.878472709603919,205610943.30689323
2014-02-11,18.95035743713379,19.20535659790039,18.91071319580078,19.141429901123047,16.860061645507812,282256800,0.2489299774169922,1,12.38186288420908,12.536002825229737,12.368293247640539,12.510055441166493,11.028974934343301,151655994.73396006
2014-02-12,19.176786422729492,19.270000457763672,19.044286727905273,19.139999389648438,16.858800888061523,308100800,-0.001430511474609375,0,12.528468776829495,12.531468863619867,12.418166170072055,12.432181991998746,10.957736947063019,189276643.35862952
2014-02-13,19.094999313354492,19.45892906188965,19.078571319580078,19.44392967224121,17.12650489807129,307398000,0.30393028259277344,1,12.372730323806536,12.671448975045944,12.389274965819194,12.693398342270951,11.185784994586854,192394578.8607301
2014-02-14,19.37392807006836,19.499286651611328,19.328929901123047,19.428213119506836,17.112667083740234,272924400,-0.015716552734375,0,12.619835965047287,12.649831705685553,12.595274063045352,12.602037450328105,11.103675593673005,160066219.47935522
2014-02-18,19.5,19.68535614013672,19.48607063293457,19.499643325805664,17.175586700439453,260251600,0.07143020629882812,1,12.68007682806656,12.794310542873843,12.6857725169602,12.63342475698018,11.12995000654172,153838994.4536914
2014-02-19,19.45535659790039,19.53178596496582,19.08392906188965,19.19178581237793,16.90441131591797,313768000,-0.3078575134277344,0,12.580376883007837,12.584565674750094,12.222734907365474,12.287608732219777,10.824150389528947,212321171.85374033
2014-02-20,19.035356521606445,19.178571701049805,18.89285659790039,18.969642639160156,16.708749771118164,305858000,-0.22214317321777344,0,12.133049107604752,12.222441708300178,12.055929369258262,12.08687826327528,10.64630671073093,198837256.2597412
2014-02-21,19.028213500976562,19.091785430908203,18.735713958740234,18.758928298950195,16.523151397705078,278784800,-0.21071434020996094,0,12.167394012464737,12.174082047887495,11.926846421506715,11.909651917493223,10.490204764485627,170573686.8100269
2014-02-24,18.683929443359375,18.92571449279785,18.65785789489746,18.8410701751709,16.595500946044922,288909600,0.08214187622070312,1,11.837023827876745,12.033178539780828,11.882841968640996,12.036001990710457,10.601493200376536,184952786.9233935
2014-02-25,18.906429290771484,18.9132137298584,18.60714340209961,18.645000457763672,16.42280387878418,231952000,-0.19606971740722656,0,12.11552425642319,12.058794042486848,11.858210365817255,11.850014521512975,10.437676948987413,128265319.33024691
2014-02-26,18.70035743713379,18.75,18.41428565979004,18.47678565979004,16.274629592895508,276217200,-0.1682147979736328,0,11.903328069237062,11.917767683430542,11.689857632452492,11.722327006874409,10.325199121661512,181011109.20209476
2014-02-27,18.46928596496582,18.885000228881836,18.430356979370117,18.84535789489746,16.599281311035156,301882000,0.3685722351074219,1,11.708127905702483,12.09203158332707,11.750899011862884,12.137310349780652,10.690731406411318,203887427.34466422
2014-02-28,18.895713806152344,19.02678680419922,18.64714241027832,18.794286727905273,16.554292678833008,371968800,-0.0510711669921875,0,12.186768837703873,12.236622885010926,11.989637781778598,12.059267043201459,10.621984477292344,269733454.4085337
2014-03-03,18.693571090698242,18.951786041259766,18.671785354614258,18.84857177734375,16.602113723754883,238781200,0.05428504943847656,1,11.950116129511782,12.148646618356418,12.00025029142437,12.118023129730666,10.673744074289596,124091047.85149556
2014-03-04,18.96428680419922,19.022857666015625,18.848928451538086,18.972856521606445,16.711584091186523,259140000,0.12428474426269531,1,12.245857514629643,12.231700808451896,12.17614727948074,12.239631169856821,10.780856030820942,158673869.90076947
2014-03-05,18.961429595947266,19.09821319580078,18.897499084472656,19.01285743713379,16.746822357177734,200062800,0.04000091552734375,1,12.215228848197688,12.30290539821221,12.19782049399111,12.260108146179421,10.79889717145614,101873995.52264832
2014-03-06,19.028213500976562,19.087142944335938,18.860713958740234,18.95535659790039,16.6961669921875,185488800,-0.05750083923339844,0,12.270893023045367,12.278110099486081,12.141851698512204,12.187088605205709,10.734571878340917,97809388.79357077
2014-03-07,18.967500686645508,18.999286651611328,18.787500381469727,18.944286346435547,16.686416625976562,220729600,-0.01107025146484375,0,12.194168610553202,12.18534661258667,12.062739312915898,12.174365854267528,10.723366764250027,139929113.13944232
2014-03-10,18.8700008392334,19.047500610351562,18.869285583496094,18.961429595947266,16.70151710510254,178584000,0.01714324951171875,1,12.094489595258326,12.24184255368735,12.149393101575845,12.190363127983947,10.737458017220208,96522994.80082221
2014-03-11,19.123214721679688,19.240713119506836,19.02107048034668,19.14607048034668,16.864152908325195,279224400,0.18464088439941406,1,12.36025095978495,12.429548981747335,12.288152538962905,12.368627774629854,10.894477590377189,203526235.15609992
2014-03-12,19.089643478393555,19.191070556640625,19.0,19.164642333984375,16.880516052246094,199326400,0.018571853637695312,1,12.290911049750362,12.34660543469466,12.235634799793122,12.353262559937246,10.880948228888272,111947896.06654167
2014-03-13,19.194286346435547,19.273571014404297,18.898571014404297,18.951786041259766,16.693021774291992,257742800,-0.21285629272460938,0,12.38252761367255,12.422082787070183,12.121224945259431,12.124096246463688,10.679087084848378,178549508.46029204
2014-03-14,18.885356903076172,18.960357666015625,18.678571701049805,18.738929748535156,16.505537033081055,237199200,-0.21285629272460938,0,12.051827475536934,12.091632346333464,11.908559982898772,11.932762787312065,10.510560705936996,153111060.43988854
2014-03-17,18.8464298248291,18.927499771118164,18.780357360839844,18.812143325805664,16.570022583007812,199544800,0.07321357727050781,1,12.046074231057398,12.095976371255109,12.0439033883943,12.044382092345261,10.608874544238372,116158615.38405325
2014-03-18,18.782142639160156,18.99892807006836,18.757143020629883,18.97857093811035,16.716615676879883,209647200,0.1664276123046875,1,12.000467970403431,12.186038356375356,12.020321364248575,12.217407167897568,10.761279099750293,132035665.6276545
2014-03-19,19.009286880493164,19.15142822265625,18.89285659790039,18.97357177734375,16.712209701538086,224756000,-0.0049991607666015625,0,12.246711423276551,12.338137555186078,12.162448294475558,12.194000987198343,10.740659963027559,147502598.7933607
2014-03-20,18.92464256286621,19.023929595947266,18.83392906188965,18.882143020629883,16.631681442260742,208398400,-0.09142875671386719,0,12.138793326550296,12.189900775843876,12.08692422349576,12.09727974146374,10.655470382815553,129099398.36863467
2014-03-21,18.997499465942383,19.0625,18.797500610351562,19.031070709228516,16.76285171508789,374046400,0.1489276885986328,1,12.216713774442866,12.239091680535726,12.052781441405841,12.257188208393362,10.796312322799173,296687227.07720673
2014-03-24,19.229286193847656,19.303571701049805,19.109285354614258,19.256786346435547,16.96167755126953,355700800,0.22571563720703125,1,12.438203453112243,12.477994092605961,12.370831295374723,12.464920467498292,10.979299131079895,253881111.44583958
2014-03-25,19.33928680419922,19.491071701049805,19.27107048034668,19.46392822265625,17.144126892089844,282293200,0.20714187622070312,1,12.511382736186368,12.630721918125088,12.49011240363641,12.633133958318462,11.127458375220755,173763674.23581678
2014-03-26,19.518571853637695,19.60714340209961,19.2450008392334,19.277856826782227,16.980228424072266,299768000,-0.18607139587402344,0,12.658402310556328,12.70430936623514,12.422824318422814,12.399419370352259,10.921595257546025,197032558.90920234
2014-03-27,19.286428451538086,19.33928680419922,19.11142921447754,19.19499969482422,16.90725326538086,222031600,-0.08285713195800781,0,12.383850177474812,12.399399973479065,12.27197987370843,12.319259762348693,10.850996679490049,118071555.59457928
2014-03-28,19.2257137298584,19.24785614013672,19.08035659790039,19.17357063293457,16.88837242126465,200564000,-0.021429061889648438,0,12.333531220841424,12.325260146524457,12.246529367879578,12.303237569678677,10.836877520828928,107326174.28347395
2014-03-31,19.258214950561523,19.31464385986328,19.140356063842773,19.169286727905273,16.884607315063477,168669200,-0.004283905029296875,0,12.372639257495953,12.406329418690387,12.309526812990745,12.301081936897393,10.834987591371158,82424070.6524597
2014-04-01,19.205713272094727,19.352500915527344,19.17035675048828,19.344642639160156,17.039052963256836,200760000,0.1753559112548828,1,12.314346681411008,12.438398368568027,12.329353861099568,12.477538182087212,10.990401392833624,122763469.67732239
2014-04-02,19.37071418762207,19.40999984741211,19.295000076293945,19.376785278320312,17.067371368408203,180420800,0.03214263916015625,1,12.484890608404934,12.488679611042727,12.444929746681199,12.483063942855804,10.995276379964782,101946947.41556449
2014-04-03,19.335357666015625,19.375,19.20142936706543,19.24250030517578,16.9490909576416,162344000,-0.13428497314453125,0,12.42514792209072,12.440171409968631,12.32674652385732,12.331123838823558,10.861444488345727,87598296.95757154
2014-04-04,19.278928756713867,19.28571319580078,18.94928550720215,18.99357032775879,16.72982406616211,275251200,-0.2489299774169922,0,12.363507353439008,12.349098335774025,12.075799974487975,12.093091295335695,10.651775993626828,206824524.88297594
2014-04-07,18.85785675048828,18.96071434020996,18.63892936706543,18.695356369018555,16.467153549194336,289850400,-0.2982139587402344,0,11.948443843395882,12.036970799686092,11.803248750620028,11.836342687267397,10.425629591116614,208316298.36878192
