Date,Open,High,Low,Close,Adj Close,Volume,Diff,Label,Open_fdiff,High_fdiff,Low_fdiff,Close_fdiff,Adj Close_fdiff,Volume_fdiff
2014-01-03,177.65774536132812,179.11090087890625,177.1510467529297,178.43212890625,116.2093276977539,4250107,1.061187744140625,1,177.65774536132812,179.11090087890625,177.1510467529297,178.43212890625,116.2093276977539,4250107.0
2014-01-06,178.91969299316406,179.12045288085938,177.1510467529297,177.8202667236328,115.81078338623047,4254919,-0.6118621826171875,0,143.38814392089844,143.29827270507815,141.72083740234376,142.13384094238282,92.5689178466797,3404897.6
2014-01-07,178.193115234375,181.97897338867188,178.18356323242188,181.3671112060547,118.12076568603516,6205186,3.546844482421875,1,128.19655700683595,131.8260107421875,128.58127014160158,131.52848754882814,85.66186279296875,5014193.64
2014-01-08,181.0038299560547,181.08985900878906,179.0248565673828,179.70362854003906,117.03742218017578,4815470,-1.663482666015625,0,122.5240596923828,121.76710485839843,120.71280993652343,120.6398427734375,78.57035864257811,3030034.144
2014-01-09,180.70745849609375,181.16635131835938,178.34608459472656,179.1395721435547,116.67005920410156,4520080,-0.564056396484375,0,115.6937977783203,115.77415363769529,113.83090280761718,114.15878520507812,74.34936249999998,2713531.4127999996
2014-01-10,180.0286865234375,180.27725219726562,178.08795166015625,179.0248565673828,116.59532928466797,4207430,-0.114715576171875,0,110.30524902636716,110.22957930859373,109.0679308798828,109.58382671191404,71.3697632026367,2368831.4612479997
2014-01-13,178.06883239746094,178.72848510742188,175.77438354492188,176.06118774414062,114.6651840209961,6050796,-2.9636688232421875,0,104.73279807460935,105.1398791675781,103.16623317167966,103.01936894667966,67.0944981578125,4212588.5929344
2014-01-14,176.92160034179688,178.23135375976562,175.7935028076172,177.74378967285156,115.76097106933594,4831683,1.6826019287109375,1,100.93723531968749,101.94488139613279,100.64807778390623,102.28850631519529,66.61843773978514,2588846.8778777597
2014-01-15,177.64817810058594,180.35372924804688,177.33270263671875,179.48374938964844,116.8941879272461,5038059,1.739959716796875,1,99.45820654696874,101.71784167642969,99.81236174839061,101.36664544907812,66.01807304394922,2850923.9083023355
2014-01-16,179.28298950195312,180.67877197265625,178.5850830078125,180.45889282226562,117.52928924560547,4989734,0.9751434326171875,1,98.88537467106562,99.49668520298124,98.64880806356095,99.77752014522187,64.9831172039461,2730732.599038259
2014-01-17,179.7705535888672,182.41873168945312,179.5984649658203,181.73040771484375,118.35740661621094,7996252,1.271514892578125,1,99.0792980719203,101.07269171684688,99.35675841811562,100.73283217842344,65.60529683357734,5736407.59024855
2014-01-21,181.86424255371094,182.0172119140625,178.57553100585938,180.14340209960938,117.3238525390625,11585810,-1.587005615234375,0,100.9859106992125,100.24557237839218,98.00729654646406,98.74073685502344,64.30791426074609,8719575.263986586
2014-01-22,173.30784606933594,175.43020629882812,171.76864624023438,174.2351837158203,113.47593688964844,14430721,-5.9082183837890625,0,91.91892622429376,93.58212993422656,91.26251677312031,92.99130593409843,60.563406655801565,10621783.085629951
2014-01-23,173.4512481689453,175.64053344726562,172.76290893554688,174.69407653808594,113.7748031616211,7294699,0.458892822265625,1,93.57929788617344,95.04155294175312,93.62091214104844,94.64504930242032,61.640454904274996,2483539.5991802877
2014-01-24,173.27915954589844,174.7705535888672,171.73995971679688,171.73995971679688,111.85082244873047,7207568,-2.9541168212890625,0,93.94565222073436,94.60740503667968,92.93146964548906,92.06040811525313,59.957105960357026,3317732.651234815
2014-01-27,171.71128845214844,171.74952697753906,169.84703063964844,170.07647705078125,110.76747131347656,5448196,-1.663482666015625,0,92.72388366793906,92.0126835615625,91.47574810099218,91.21885926648281,59.409068015796876,1804777.9139501052
2014-01-28,170.21987915039062,170.602294921875,168.41299438476562,169.07266235351562,110.1136474609375,5578632,-1.003814697265625,0,91.75318195735312,91.69535169280468,90.64495712153436,90.9125890101297,59.209534292236725,2400966.5848101885
2014-01-29,168.2409210205078,170.67877197265625,168.15487670898438,168.64244079589844,109.83349609375,5199561,-0.4302215576171875,0,90.33626789711562,92.39346459152813,90.98112833874063,91.06863187198124,59.31121415361328,2181764.185407078
2014-01-30,169.3785858154297,170.03823852539062,168.6042022705078,169.5602264404297,110.43122863769531,5076970,0.91778564453125,1,92.17837279413281,92.11055790728281,91.82281731985624,92.43726122604843,60.20256660110234,2232623.5260237823
2014-01-31,168.36520385742188,170.0191192626953,167.62905883789062,168.91014099121094,110.00784301757812,5432296,-0.65008544921875,0,91.33013629124531,92.48349706039218,91.03400448071093,91.91515936632189,59.862533000338274,2706362.85561426
2014-02-03,168.27915954589844,168.27915954589844,165.12428283691406,165.29637145996094,107.65422821044922,7517393,-3.61376953125,0,91.63898195067188,91.02461603238281,88.91198106320937,88.6122177603547,57.7113531569711,4825820.228870145
2014-02-04,165.89866638183594,166.10899353027344,164.78012084960938,165.23899841308594,107.61689758300781,4549891,-0.057373046875,0,89.54631001524531,89.41699460404062,89.29706813796093,89.47669629164531,58.27441356347032,1532776.6267739143
2014-02-05,164.61758422851562,167.27532958984375,164.61758422851562,166.5774383544922,108.48856353759766,4929066,1.33843994140625,1,88.86685595920156,91.26151439706562,89.50570364239843,91.21250996817031,59.40487689988984,2452738.5542073343
2014-02-06,166.31930541992188,167.16061401367188,166.14723205566406,166.988525390625,109.35253143310547,4489641,0.4110870361328125,1,91.11473770552657,91.25983231190156,91.30644883777344,91.61891592189843,60.265801607342965,2097921.5049847807
2014-02-07,167.91586303710938,169.75143432617188,167.37094116210938,169.45506286621094,110.96776580810547,4908773,2.4665374755859375,1,92.66773458427187,94.00937480745782,92.40223882036719,94.06065606495781,61.74564082906328,2666894.103096218
2014-02-10,169.1873779296875,169.8374786376953,168.49903869628906,169.3498992919922,110.89887237548828,3703258,-0.10516357421875,0,93.67598882802343,93.67223498378593,93.28046089315,93.4757140547328,61.31481444543672,1439613.0252337153
2014-02-11,169.034423828125,172.4569854736328,169.0248565673828,171.7973175048828,112.5015640258789,4861076,2.447418212890625,1,93.19037609878595,96.13313325493905,93.48801852494843,95.760591839975,62.782402230077345,2847013.7561286655
2014-02-12,171.625244140625,173.27915954589844,171.37667846679688,172.31358337402344,112.83966064453125,4166218,0.516265869140625,1,95.65944852991406,96.35628174271719,95.59630112189843,95.68965280581406,62.71589237273672,2023742.0410751998
2014-02-13,170.38241577148438,174.34034729003906,170.03823852539062,173.8432159423828,113.8413314819336,4688172,1.529632568359375,1,93.83289933111406,96.99340120351874,93.6684483389875,96.86564185127344,63.47066855124375,2655098.7683603456
2014-02-14,173.28871154785156,176.31930541992188,173.0305938720703,175.6118621826172,114.99955749511719,4874255,1.768646240234375,1,96.7265875212453,98.53508240297188,96.65364092682032,98.12496564165937,64.28313253973437,2785861.189016781
2014-02-18,175.12428283691406,175.90821838378906,174.30210876464844,175.13385009765625,114.68653106689453,4639219,-0.4780120849609375,0,97.91533113316407,97.47292577022813,97.23013709254687,96.99063670682344,63.53031019473281,2527509.8209442813
2014-02-19,174.70362854003906,177.48565673828125,174.3881378173828,174.90440368652344,114.5362548828125,4886389,-0.2294464111328125,0,96.81005933219062,98.77030626407657,96.73053088861249,96.4998287434,63.200381795353124,2794654.7265289216
2014-02-20,174.91395568847656,176.73040771484375,174.75143432617188,176.1567840576172,115.35639953613281,5196737,1.25238037109375,1,96.73118120849688,97.49000022008124,96.74966588865624,97.59803376250781,63.91215160295703,3061847.4383128574
2014-02-21,176.14723205566406,177.5430145263672,174.5889129638672,174.75143432617188,114.43614196777344,5961468,-1.4053497314453125,0,97.71348182982968,98.15892294675781,96.29177057706718,95.80380452703594,62.737232481119534,3743151.3130421247
2014-02-24,174.78012084960938,177.0172119140625,174.78012084960938,175.38241577148438,114.84928894042969,4806684,0.6309814453125,1,95.93507131747032,97.34422257350937,96.32905606507344,96.52368729978906,63.20858807099452,2401346.917099725
2014-02-25,175.44932556152344,176.48184204101562,174.8374786376953,175.17208862304688,114.71159362792969,4081806,-0.2103271484375,0,96.66249742847656,96.73986930093594,96.22950699787812,96.15942491659531,62.97009461880469,1811971.2572379136
2014-02-26,175.85086059570312,177.13192749023438,175.48757934570312,175.965576171875,115.23117065429688,3912772,0.793487548828125,1,96.88292102381719,97.4345634126125,96.75954205474687,96.92711775039375,63.47277409556641,1829655.4959679488
2014-02-27,175.74569702148438,177.7724609375,175.72657775878906,177.12237548828125,115.98867797851562,4003879,1.15679931640625,1,96.61393198075469,97.93815851650938,96.80129358560782,97.89525577970468,64.10674209110078,2024112.4259750913
2014-02-28,177.2275390625,177.93499755859375,175.5736083984375,177.02676391601562,115.92608642578125,4882623,-0.095611572265625,0,98.00717837370468,97.91316185979375,96.47900405389375,97.49270985509531,63.8431607652914,2942761.94310144
2014-03-03,175.26768493652344,176.52008056640625,174.78012084960938,176.1567840576172,115.35639953613281,4131805,-0.8699798583984375,0,95.70692988354688,96.39331965556093,95.63905373601094,96.51894783927813,63.20551110997421,2049363.5052396543
2014-03-04,177.6386260986328,178.92926025390625,177.51434326171875,178.2409210205078,116.72116088867188,4950718,2.084136962890625,1,98.3350342475047,99.021745962625,98.50197628461562,98.703652992125,64.63612589915157,2971056.6931323903
2014-03-05,178.36520385742188,179.68450927734375,178.2026824951172,178.91014099121094,117.15940856933594,3645519,0.669219970703125,1,98.6554665747172,99.37999113386094,98.68306121639844,98.96932204182656,64.81011394664532,1540698.603927859
2014-03-06,179.13002014160156,180.10516357421875,178.68069458007812,179.3881378173828,117.47245788574219,3992896,0.477996826171875,1,99.117021704125,99.49617338189219,98.82681560634532,99.15797104075,64.933684327825,2110591.290708685
2014-03-07,180.06692504882812,180.6118621826172,178.94837951660156,179.4263916015625,117.49748992919922,4307219,0.0382537841796875,1,99.75981309683593,99.7762412803203,98.82405970975,98.93681718243437,64.78883771167109,2449163.5914630145
2014-03-10,179.30210876464844,180.08604431152344,177.67686462402344,178.193115234375,116.68990325927734,4802395,-1.2332763671875,0,98.63932410918437,99.01752218736874,97.34513005000156,97.55129514158125,63.8815543444625,2899968.7372942334
2014-03-11,179.1682586669922,180.1625213623047,177.85850524902344,178.54684448242188,116.9215316772461,4424057,0.353729248046875,1,98.47327725277032,99.0603702281125,97.65101927086874,98.04282226532813,64.20341540178124,2404979.5053432835
2014-03-12,177.829833984375,179.2064971923828,177.71510314941406,178.0305938720703,116.58342742919922,5055318,-0.5162506103515625,0,97.09831416423438,98.03778220874062,97.4833177068875,97.47860242259844,63.833898734571875,3061064.5312692225
2014-03-13,178.2122344970703,178.7762908935547,175.6309814453125,175.8126220703125,115.13099670410156,5139207,-2.2179718017578125,0,97.69955328956407,97.75225728713593,95.40615769424687,95.34604848468594,62.4374108012,3018415.375973581
2014-03-14,175.8030548095703,176.1854705810547,174.1969451904297,174.1969451904297,114.07296752929688,5742854,-1.6156768798828125,0,95.29156813429219,95.28662085537499,94.37672502692968,94.19851776806092,61.68594815554374,3560855.625336832
2014-03-17,174.6271514892578,178.15487670898438,174.6271514892578,177.6386260986328,116.32674407958984,5165253,3.441680908203125,1,94.58307724541407,97.80697561294843,95.23616063041405,98.14067069263749,64.26746047940546,2821847.2390555646
2014-03-18,177.81069946289062,179.63670349121094,177.3804931640625,178.5946502685547,116.95282745361328,4143520,0.956024169921875,1,98.20427574170782,99.13970155614219,98.12438557535,98.66171349439844,64.60869858048594,1847607.5911855102
2014-03-19,177.4378662109375,178.48948669433594,175.43020629882812,176.58700561523438,115.63810729980469,4522799,-2.0076446533203125,0,97.418438688875,97.69659677045782,95.7395360193625,96.35992721813906,63.101354758042966,2420020.995388313
2014-03-20,176.35755920410156,179.9808807373047,176.07073974609375,179.63670349121094,117.63522338867188,5295480,3.0496978759765625,1,96.31457072605312,99.32187688116562,96.6454246389672,99.70222220856563,65.29007953039374,3186349.2180557824
2014-03-21,180.2103271484375,180.4015350341797,178.2026824951172,178.46080017089844,116.86514282226562,13111819,-1.1759033203125,0,100.38775330838594,99.49531639862656,98.7535328699203,98.02105690394689,64.18912418841484,10857715.511195648
