Date,Open,High,Low,Close,Adj Close,Volume,Diff,Label,Open_fdiff,High_fdiff,Low_fdiff,Close_fdiff,Adj Close_fdiff,Volume_fdiff
2014-01-03,177.65774536132812,179.11090087890625,177.1510467529297,178.43212890625,116.2093276977539,4250107,1.061187744140625,1,177.65774536132812,179.11090087890625,177.1510467529297,178.43212890625,116.2093276977539,4250107.0
2014-01-06,178.91969299316406,179.12045288085938,177.1510467529297,177.8202667236328,115.81078338623047,4254919,-0.6118621826171875,0,98.97370758056641,98.52054748535157,97.43307571411134,97.52580871582032,63.51658592224122,2342370.85
2014-01-07,178.193115234375,181.97897338867188,178.18356323242188,181.3671112060547,118.12076568603516,6205186,3.546844482421875,1,75.69410739898682,79.20979560852051,76.54315015792847,79.26701522827148,51.62500885963439,3764521.70875
2014-01-08,181.0038299560547,181.08985900878906,179.0248565673828,179.70362854003906,117.03742218017578,4815470,-1.663482666015625,0,67.31662399864196,65.5812617149353,65.59321602535248,64.67466624832154,42.1213592877388,1224848.8574375003
2014-01-09,180.70745849609375,181.16635131835938,178.34608459472656,179.1395721435547,116.67005920410156,4520080,-0.564056396484375,0,58.523301674914364,58.40291454558374,57.187383792126184,57.18645453090667,37.2444121519506,1139942.823538281
2014-01-10,180.0286865234375,180.27725219726562,178.08795166015625,179.0248565673828,116.59532928466797,4207430,-0.114715576171875,0,52.48372549866747,52.2228480964427,51.9378715873369,52.165809309634696,33.97454521390277,884307.4763204614
2014-01-13,178.06883239746094,178.72848510742188,175.77438354492188,176.06118774414062,114.6651840209961,6050796,-2.9636688232421875,0,46.78051213360311,47.07400884335826,45.840838033946625,45.38719845077395,29.559810575241812,2820870.3851068486
2014-01-14,176.92160034179688,178.23135375976562,175.7935028076172,177.74378967285156,115.76097106933594,4831683,1.6826019287109375,1,43.40568387643776,44.21573414099805,43.829805479622564,45.327579555686384,29.520910111584072,755967.0279997373
2014-01-15,177.64817810058594,180.35372924804688,177.33270263671875,179.48374938964844,116.8941879272461,5038059,1.739959716796875,1,42.32821658424774,44.21838031928155,43.12013230857548,44.14640743108731,28.75167441086603,1251643.2398035051
2014-01-16,179.28298950195312,180.67877197265625,178.5850830078125,180.45889282226562,117.52928924560547,4989734,0.9751434326171875,1,41.74937896126153,41.61200438934449,41.70203074875559,42.19189814178321,27.47874941520189,1110448.5364058912
2014-01-17,179.7705535888672,182.41873168945312,179.5984649658203,181.73040771484375,118.35740661621094,7996252,1.271514892578125,1,41.53710965313917,43.03664904736229,42.04746311354279,42.82392304776562,27.89037613773901,4127855.080288859
2014-01-21,181.86424255371094,182.0172119140625,178.57553100585938,180.14340209960938,117.3238525390625,11585810,-1.587005615234375,0,43.25480462920211,41.737993465187316,40.37443800298655,40.44363975855276,26.340172867610505,6362101.537316897
2014-01-22,173.30784606933594,175.43020629882812,171.76864624023438,174.2351837158203,113.47593688964844,14430721,-5.9082183837890625,0,33.62042420051807,35.08244337922426,33.813982699285475,35.00521323488721,22.79820815523422,7235415.897399519
2014-01-23,173.4512481689453,175.64053344726562,172.76290893554688,174.69407653808594,113.7748031616211,7294699,0.458892822265625,1,37.30876541760287,38.170303462594774,37.88917323276354,38.170814726032205,24.859900663825755,-1818591.5050687548
2014-01-24,173.27915954589844,174.7705535888672,171.73995971679688,171.73995971679688,111.85082244873047,7207568,-2.9541168212890625,0,37.9699995128679,37.96092514312346,37.25094524861498,35.73888961459684,23.276012931145132,596933.5451811347
