Date,Open,High,Low,Close,Adj Close,Volume,Diff,Label,Close_diff,Volume_diff
2014-01-02,178.97705078125,179.15870666503906,177.05545043945312,177.37094116210938,115.51819610595703,4755639,,0,177.37094116210938,4755639.0
2014-01-03,177.65774536132812,179.11090087890625,177.1510467529297,178.43212890625,116.20930480957031,4250107,1.061187744140625,1,125.22084655761718,2823415.3
2014-01-06,178.91969299316406,179.12045288085938,177.1510467529297,177.8202667236328,115.81079864501953,4254919,-0.6118621826171875,0,105.66667922973633,2480544.805
2014-01-07,178.193115234375,181.97897338867188,178.18356323242188,181.3671112060547,118.12081146240234,6205186,3.546844482421875,1,98.73208665466309,4199488.544500001
2014-01-08,181.0038299560547,181.08985900878906,179.0248565673828,179.70362854003906,117.03742218017578,4815470,-1.663482666015625,0,88.88199507789614,2063267.9871625002
2014-01-09,180.70745849609375,181.16635131835938,178.34608459472656,179.1395721435547,116.67005157470703,4520080,-0.564056396484375,0,83.16684194358064,1858693.0871227505
2014-01-10,180.0286865234375,180.27725219726562,178.08795166015625,179.0248565673828,116.5953598022461,4207430,-0.114715576171875,0,79.04865837674753,1568655.278437113
2014-01-13,178.06883239746094,178.72848510742188,175.77438354492188,176.06118774414062,114.6651382446289,6050796,-2.9636688232421875,0,72.76616706926008,3462664.9888087865
2014-01-14,176.92160034179688,178.23135375976562,175.7935028076172,177.74378967285156,115.76102447509766,4831683,1.6826019287109375,1,72.52293191137117,1672765.7374125114
2014-01-15,177.64817810058594,180.35372924804688,177.33270263671875,179.48374938964844,116.89420318603516,5038059,1.739959716796875,1,71.6510895621482,2021024.4486268195
2014-01-16,179.28298950195312,180.67877197265625,178.5850830078125,180.45889282226562,117.52931213378906,4989734,0.9751434326171875,1,72.09206995398365,1952621.599902112
2014-01-17,179.7705535888672,182.41873168945312,179.5984649658203,181.73040771484375,118.35741424560547,7996252,1.271514892578125,1,72.90733470376655,4961955.653049421
2014-01-21,181.86424255371094,182.0172119140625,178.57553100585938,180.14340209960938,117.32380676269531,11585810,-1.587005615234375,0,70.7450564734963,7644981.729045398
2014-01-22,173.30784606933594,175.43020629882812,171.76864624023438,174.2351837158203,113.47593688964844,14430721,-5.9082183837890625,0,65.10424379127375,9114738.79490806
2014-01-23,173.4512481689453,175.64053344726562,172.76290893554688,174.69407653808594,113.77478790283203,7294699,0.458892822265625,1,67.36220012115521,567672.458579693
2014-01-24,173.27915954589844,174.7705535888672,171.73995971679688,171.73995971679688,111.850830078125,7207568,-2.9541168212890625,0,64.88136274538633,1983027.3563496834
2014-01-27,171.71128845214844,171.74952697753906,169.84703063964844,170.07647705078125,110.76741790771484,5448196,-1.663482666015625,0,64.39127421701272,587813.7031270396
2014-01-28,170.21987915039062,170.602294921875,168.41299438476562,169.07266235351562,110.11367797851562,5578632,-1.003814697265625,0,64.35526913804779,1403066.9883895046
2014-01-29,168.2409210205078,170.67877197265625,168.15487670898438,168.64244079589844,109.83349609375,5199561,-0.4302215576171875,0,64.70751680054715,1234233.1211710405
2014-01-30,169.3785858154297,170.03823852539062,168.6042022705078,169.5602264404297,110.43124389648438,5076970,0.91778564453125,1,66.19795344332297,1350576.600048523
2014-01-31,168.36520385742188,170.0191192626953,167.62905883789062,168.91014099121094,110.00785064697266,5432296,-0.65008544921875,0,65.64128447083357,1862343.5643931893
2014-02-03,168.27915954589844,168.27915954589844,165.12428283691406,165.29637145996094,107.6542739868164,7517393,-3.61376953125,0,62.41696118645038,3966701.59528914
2014-02-04,165.89866638183594,166.10899353027344,164.78012084960938,165.23899841308594,107.6169204711914,4549891,-0.057373046875,0,63.672179495234076,472267.7405387964
2014-02-05,164.61758422851562,167.27532958984375,164.61758422851562,166.5774383544922,108.48857116699219,4929066,1.33843994140625,1,65.51745607546219,1646437.028388029
2014-02-06,166.31930541992188,167.16061401367188,166.14723205566406,166.988525390625,109.35255432128906,4489641,0.4110870361328125,1,65.84246997584893,1305625.5977584203
2014-02-07,167.91586303710938,169.75143432617188,167.37094116210938,169.45506286621094,110.9677963256836,4908773,2.4665374755859375,1,68.23833960444529,1930902.5643550428
2014-02-10,169.1873779296875,169.8374786376953,168.49903869628906,169.3498992919922,110.89884948730469,3703258,-0.10516357421875,0,67.39832142305757,678737.7040260313
2014-02-11,169.034423828125,172.4569854736328,169.0248565673828,171.7973175048828,112.50159454345703,4861076,2.447418212890625,1,69.62952061563149,2205129.9687179667
