Date,Open,High,Low,Close,Adj Close,Volume,Diff,Label,Close_diff,Volume_diff
2014-01-02,178.97705078125,179.15870666503906,177.05545043945312,177.37094116210938,115.51819610595703,4755639,,0,177.37094116210938,4755639.0
2014-01-03,177.65774536132812,179.11090087890625,177.1510467529297,178.43212890625,116.20930480957031,4250107,1.061187744140625,1,36.535375976562506,445595.7999999998
2014-01-06,178.91969299316406,179.12045288085938,177.1510467529297,177.8202667236328,115.81079864501953,4254919,-0.6118621826171875,0,20.88488830566405,474382.28000000026
2014-01-07,178.193115234375,181.97897338867188,178.18356323242188,181.3671112060547,118.12081146240234,6205186,3.546844482421875,1,19.16045739746093,2309061.792
2014-01-08,181.0038299560547,181.08985900878906,179.0248565673828,179.70362854003906,117.03742218017578,4815470,-1.663482666015625,0,11.55276154785156,-708774.9903999995
2014-01-09,180.70745849609375,181.16635131835938,178.34608459472656,179.1395721435547,116.67005157470703,4520080,-0.564056396484375,0,10.038740129882825,-93237.68889600039
2014-01-10,180.0286865234375,180.27725219726562,178.08795166015625,179.0248565673828,116.5953598022461,4207430,-0.114715576171875,0,8.995130419531222,-152694.59403519984
2014-01-13,178.06883239746094,178.72848510742188,175.77438354492188,176.06118774414062,114.6651382446289,6050796,-2.9636688232421875,0,5.118779047617181,1950645.52590848
2014-01-14,176.92160034179688,178.23135375976562,175.7935028076172,177.74378967285156,115.76102447509766,4831683,1.6826019287109375,1,8.382321230218736,-724869.2087956481
2014-01-15,177.64817810058594,180.35372924804688,177.33270263671875,179.48374938964844,116.89420318603516,5038059,1.739959716796875,1,8.372304226190636,309804.3259667456
2014-01-16,179.28298950195312,180.67877197265625,178.5850830078125,180.45889282226562,117.52931213378906,4989734,0.9751434326171875,1,7.915346790254688,145098.14252871647
2014-01-17,179.7705535888672,182.41873168945312,179.5984649658203,181.73040771484375,118.35741424560547,7996252,1.271514892578125,1,8.267472049209346,3185454.6720720893
2014-01-21,181.86424255371094,182.0172119140625,178.57553100585938,180.14340209960938,117.32380676269531,11585810,-1.587005615234375,0,5.532212437601544,4371174.36346583
2014-01-22,173.30784606933594,175.43020629882812,171.76864624023438,174.2351837158203,113.47593688964844,14430721,-5.9082183837890625,0,0.7437379358156022,4109248.164610047
2014-01-23,173.4512481689453,175.64053344726562,172.76290893554688,174.69407653808594,113.77478790283203,7294699,0.458892822265625,1,5.985377182985928,-5686242.645564929
2014-01-24,173.27915954589844,174.7705535888672,171.73995971679688,171.73995971679688,111.850830078125,7207568,-2.9541168212890625,0,3.1445202172624818,-461104.08100352064
2014-01-27,171.71128845214844,171.74952697753906,169.84703063964844,170.07647705078125,110.76741790771484,5448196,-1.663482666015625,0,3.9955358975718696,-1769956.2585122827
2014-01-28,170.21987915039062,170.602294921875,168.41299438476562,169.07266235351562,110.11367797851562,5578632,-1.003814697265625,0,4.636266703557823,-107135.02561863698
2014-01-29,168.2409210205078,170.67877197265625,168.15487670898438,168.64244079589844,109.83349609375,5199561,-0.4302215576171875,0,5.2895012709718685,-399911.0197243914
2014-01-30,169.3785858154297,170.03823852539062,168.6042022705078,169.5602264404297,110.43124389648438,5076970,0.91778564453125,1,6.7783917753890535,-148395.40971376747
2014-01-31,168.36520385742188,170.0191192626953,167.62905883789062,168.91014099121094,110.00785064697266,5432296,-0.65008544921875,0,5.556744400482785,375491.5531593729
2014-02-03,168.27915954589844,168.27915954589844,165.12428283691406,165.29637145996094,107.6542739868164,7517393,-3.61376953125,0,2.492979782614043,2232322.192287232
2014-02-04,165.89866638183594,166.10899353027344,164.78012084960938,165.23899841308594,107.6169204711914,4549891,-0.057373046875,0,5.417930922721865,-2386113.642016154
2014-02-05,164.61758422851562,167.27532958984375,164.61758422851562,166.5774383544922,108.48857116699219,4929066,1.33843994140625,1,7.130268367399992,230898.97869045753
2014-02-06,166.31930541992188,167.16061401367188,166.14723205566406,166.988525390625,109.35255432128906,4489641,0.4110870361328125,1,6.619488435570304,-335534.04244551715
2014-02-07,167.91586303710938,169.75143432617188,167.37094116210938,169.45506286621094,110.9677963256836,4908773,2.4665374755859375,1,8.728722970893756,468047.93600470945
2014-02-10,169.1873779296875,169.8374786376953,168.49903869628906,169.3498992919922,110.89884948730469,3703258,-0.10516357421875,0,6.6216760180874985,-1021847.3142787078
2014-02-11,169.034423828125,172.4569854736328,169.0248565673828,171.7973175048828,112.50159454345703,4861076,2.447418212890625,1,8.949534763306247,1091077.4616469499
2014-02-12,171.625244140625,173.27915954589844,171.37667846679688,172.31358337402344,112.83968353271484,4166218,0.516265869140625,1,7.436275906154663,-433525.7198576648
2014-02-13,170.38241577148438,174.34034729003906,170.03823852539062,173.8432159423828,113.84130859375,4688172,1.529632568359375,1,8.320973842,591475.007374438
2014-02-14,173.28871154785156,176.31930541992188,173.0305938720703,175.6118621826172,114.99951171875,4874255,1.768646240234375,1,8.722666111371836,402171.6733484026
2014-02-18,175.12428283691406,175.90821838378906,174.30210876464844,175.13385009765625,114.68650817871094,4639219,-0.4780120849609375,0,6.621232563770292,274.096688230522
2014-02-19,174.70362854003906,177.48565673828125,174.3881378173828,174.90440368652344,114.5362319946289,4886389,-0.2294464111328125,0,6.5267572262250155,410739.58188758977
2014-02-20,174.91395568847656,176.73040771484375,174.75143432617188,176.1567840576172,115.35639190673828,5196737,1.25238037109375,1,7.880231382109372,532465.3449483262
2014-02-21,176.14723205566406,177.5430145263672,174.5889129638672,174.75143432617188,114.43608093261719,5961468,-1.4053497314453125,0,5.4313857457453025,1030158.5200243713
2014-02-24,174.78012084960938,177.0172119140625,174.78012084960938,175.38241577148438,114.84932708740234,4806684,0.6309814453125,1,7.05647716479686,-768030.4359697411
2014-02-25,175.44932556152344,176.48184204101562,174.8374786376953,175.17208862304688,114.71153259277344,4081806,-0.2103271484375,0,6.389002977904681,-647468.4553962499
2014-02-26,175.85086059570312,177.13192749023438,175.48757934570312,175.965576171875,115.23118591308594,3912772,0.793487548828125,1,7.310378656176567,-176017.67099258956
2014-02-27,175.74569702148438,177.7724609375,175.72657775878906,177.12237548828125,115.98869323730469,4003879,1.15679931640625,1,7.830675571537483,124992.43045038078
2014-02-28,177.2275390625,177.93499755859375,175.5736083984375,177.02676391601562,115.92608642578125,4882623,-0.095611572265625,0,6.74481678141251,975776.2966512637
2014-03-03,175.26768493652344,176.52008056640625,174.78012084960938,176.1567840576172,115.35639190673828,4131805,-0.8699798583984375,0,5.83650783041719,-462267.0467851274
2014-03-04,177.6386260986328,178.92926025390625,177.51434326171875,178.2409210205078,116.72118377685547,4950718,2.084136962890625,1,8.574068328523424,897545.0382534657
2014-03-05,178.36520385742188,179.68450927734375,178.2026824951172,178.91014099121094,117.1594467163086,3645519,0.669219970703125,1,7.619133125657811,-1022657.2494548997
2014-03-06,179.13002014160156,180.10516357421875,178.68069458007812,179.3881378173828,117.47242736816406,3992896,0.477996826171875,1,7.408729678789058,318943.46181662707
2014-03-07,180.06692504882812,180.6118621826172,178.94837951660156,179.4263916015625,117.4974594116211,4307219,0.0382537841796875,1,6.945639165495294,444647.62838978507
2014-03-10,179.30210876464844,180.08604431152344,177.67686462402344,178.193115234375,116.68991088867188,4802395,-1.2332763671875,0,5.586363663879666,692323.1375442939
2014-03-11,179.1682586669922,180.1625213623047,177.85850524902344,178.54684448242188,116.92150115966797,4424057,0.353729248046875,1,6.872390728820278,-103697.02109470777
2014-03-12,177.829833984375,179.2064971923828,177.71510314941406,178.0305938720703,116.58345794677734,5055318,-0.5162506103515625,0,6.139539668878115,782770.8554807296
2014-03-13,178.2122344970703,178.7762908935547,175.6309814453125,175.8126220703125,115.13096618652344,5139207,-2.2179718017578125,0,4.326489791415611,372339.2409270266
2014-03-14,175.8030548095703,176.1854705810547,174.1969451904297,174.1969451904297,114.07298278808594,5742854,-1.6156768798828125,0,4.522455750173435,862140.5015413761
2014-03-17,174.6271514892578,178.15487670898438,174.6271514892578,177.6386260986328,116.32675170898438,5165253,3.441680908203125,1,9.4445941079953,-225770.626265293
2014-03-18,177.81069946289062,179.63670349121094,177.3804931640625,178.5946502685547,116.95281219482422,4143520,0.956024169921875,1,7.857504381875003,-845830.1026351107
2014-03-19,177.4378662109375,178.48948669433594,175.43020629882812,176.58700561523438,115.6380844116211,4522799,-2.0076446533203125,0,4.908783990431232,366534.0984305665
2014-03-20,176.35755920410156,179.9808807373047,176.07073974609375,179.63670349121094,117.63520050048828,5295480,3.0496978759765625,1,9.438859061168728,918294.0561801214
2014-03-21,180.2103271484375,180.4015350341797,178.2026824951172,178.46080017089844,116.86512756347656,13111819,-1.1759033203125,0,5.934226671912484,8117767.955666943
2014-03-24,179.1873779296875,181.10899353027344,179.13002014160156,179.9713134765625,117.85429382324219,6002471,1.5105133056640625,1,8.176927775767183,-5300856.652637493
2014-03-25,180.45889282226562,186.806884765625,180.4015350341797,186.46270751953125,122.10518646240234,11414684,6.49139404296875,1,13.475228518262497,5151980.626377012
2014-03-26,186.4053497314453,187.02676391601562,183.51815795898438,184.14913940429688,120.59016418457031,7166878,-2.313568115234375,0,5.841964274548445,-3116447.6691423245
2014-03-27,183.47036743164062,184.1969451904297,180.9942626953125,181.48184204101562,118.84351348876953,7079014,-2.66729736328125,0,4.444691944892185,-154391.9760507904
2014-03-28,181.58700561523438,184.14913940429688,180.7935028076172,182.07456970214844,119.23162078857422,5433342,0.5927276611328125,1,7.106153476882781,-1527636.1957035009
2014-03-31,183.2122344970703,185.24856567382812,182.9827880859375,184.0248565673828,120.5087890625,8930016,1.950286865234375,1,8.7354637243578,3349191.7258803193
2014-04-01,184.6271514892578,186.5487518310547,184.30210876464844,185.9464569091797,121.76715850830078,5642229,1.921600341796875,1,9.09079412743904,-2582282.405535848
2014-04-02,185.69789123535156,185.9464569091797,184.0248565673828,185.03823852539062,121.17240142822266,5150609,-0.9082183837890625,0,6.477541724368763,-660671.7318466567
2014-04-03,184.70362854003906,184.87571716308594,183.89100646972656,184.216064453125,120.63397979736328,4279291,-0.822174072265625,0,6.1630511890265325,-951931.5827067904
2014-04-04,184.6271514892578,185.4397735595703,182.86807250976562,183.33651733398438,120.05804443359375,6370035,-0.879547119140625,0,5.911037944960924,1964223.9050507257
2014-04-07,183.28871154785156,186.72084045410156,183.1453094482422,185.965576171875,121.77964782714844,7050563,2.629058837890625,1,9.2806613702422,1089190.8704086011
2014-04-08,185.36329650878906,185.6309814453125,184.216064453125,184.7896728515625,121.0096206665039,5360750,-1.1759033203125,0,6.09418432540312,-1240842.3278885894
2014-04-09,185.35372924804688,188.33651733398438,185.08604431152344,187.9923553466797,123.10691833496094,5732185,3.2026824951171875,1,10.06053160592029,395201.80246466585
2014-04-10,187.4378662109375,190.44932556152344,187.05545043945312,187.07456970214844,122.50590515136719,8805123,-0.91778564453125,0,6.60018350006095,3270654.6986989565
2014-04-11,186.46270751953125,188.33651733398438,185.72657775878906,186.6061248779297,122.19915771484375,5057410,-0.46844482421875,0,6.607014258317179,-2934600.8595373062
2014-04-14,187.6099395751953,189.52198791503906,187.26577758789062,189.07266235351562,123.81434631347656,5680931,2.4665374755859375,1,9.419221983049965,454234.5761739779
2014-04-15,187.3613739013672,188.72848510742188,186.8260040283203,188.3556365966797,123.34484100341797,5597460,-0.7170257568359375,0,6.744141663837468,74055.27628994547
2014-04-16,189.34034729003906,189.9713134765625,186.42446899414062,187.76290893554688,122.95667266845703,8919556,-0.5927276611328125,0,6.523630830451566,3477716.950727782
2014-04-17,179.01528930664062,182.31358337402344,178.78585815429688,181.65391540527344,118.9561538696289,11767082,-6.1089935302734375,0,0.8587296995499969,3681924.6024673274
2014-04-21,181.45315551757812,184.33078002929688,181.3957977294922,183.8145294189453,120.37105560302734,5669006,2.160614013671875,1,7.923035048804678,-4947234.259313356
2014-04-22,183.5659637451172,184.51242065429688,182.7915802001953,183.69981384277344,120.29596710205078,4057016,-0.114715576171875,0,6.571153003321854,-2004425.4632601598
2014-04-23,183.3556365966797,183.94837951660156,181.74952697753906,183.29827880859375,120.03297424316406,4954274,-0.4015350341796875,0,6.2783689485031005,523358.0370759675
2014-04-24,183.7667236328125,183.7667236328125,181.67303466796875,181.8546905517578,119.08768463134766,4609827,-1.4435882568359375,0,5.206906896974999,-299475.34053857345
2014-04-25,182.16061401367188,182.28489685058594,180.7935028076172,181.29063415527344,118.71826171875,4049066,-0.564056396484375,0,5.863677646568732,-544549.7808353286
2014-04-28,182.73422241210938,185.45889282226562,182.1988525390625,184.64627075195312,120.9157485961914,5897662,3.3556365966796875,1,9.822514940626547,1804762.238363238
2014-04-29,185.07647705078125,187.32313537597656,184.90440368652344,186.52963256835938,122.14909362792969,4839110,1.88336181640625,1,9.14508657671874,-657791.4804551685
2014-04-30,185.8317413330078,188.2026824951172,185.8030548095703,187.829833984375,123.00048828125,4400313,1.300201416015625,1,8.73626026355467,-360296.5715705855
2014-05-01,187.67686462402344,188.08795166015625,184.6558380126953,185.0191192626953,121.15988159179688,3843004,-2.8107147216796875,0,4.669738027165607,-507581.7340393476
2014-05-02,185.2294464111328,185.31549072265625,182.83938598632812,183.02102661132812,119.85143280029297,3190195,-1.9980926513671875,0,4.7096365364906205,-644861.8829300739
2014-05-05,182.64817810058594,183.06883239746094,181.45315551757812,182.8489532470703,119.73875427246094,2324317,-0.1720733642578125,0,6.263485255751533,-923838.5603961856
2014-05-06,182.53346252441406,182.55258178710938,180.92733764648438,181.67303466796875,118.96866607666016,3335380,-1.1759185791015625,0,5.41577442457185,856645.7043076092
2014-05-07,181.0133819580078,181.93116760253906,178.70936584472656,180.9751434326172,119.2016830444336,3996766,-0.6978912353515625,0,5.744444045943737,815407.7845086204
2014-05-08,180.84129333496094,182.18930053710938,179.9521942138672,180.602294921875,118.95612335205078,2543767,-0.3728485107421875,0,6.061847301684367,-1198805.0211670017
2014-05-09,180.66921997070312,182.2084197998047,180.08604431152344,181.72084045410156,119.69284057617188,2365634,1.1185455322265625,1,7.591478264887485,-272154.6159301633
2014-05-12,182.71510314941406,184.53155517578125,182.5430145263672,184.10133361816406,121.26083374023438,3951160,2.3804931640625,1,9.171405931032808,1557159.493900288
2014-05-13,184.31166076660156,184.54110717773438,183.32696533203125,183.73805236816406,121.02149200439453,2329024,-0.36328125,0,6.872803481149987,-1280905.404088525
2014-05-14,183.47036743164062,183.54684448242188,179.89483642578125,180.420654296875,118.83650970458984,5493069,-3.3173980712890625,0,3.6637777195906267,3079916.3939219452
2014-05-15,180.75526428222656,180.7648162841797,177.9923553466797,178.26004028320312,117.41336822509766,4395501,-2.160614013671875,0,4.114909872235927,-455187.56753561646
2014-05-16,178.07839965820312,179.1682586669922,177.7533416748047,178.83364868164062,117.79114532470703,4131177,0.5736083984375,1,6.652520773217191,-62433.66305925138
2014-05-19,178.4034423828125,178.90057373046875,177.85850524902344,178.7762908935547,117.75337219238281,3421152,-0.0573577880859375,0,6.395664737271886,-560512.0486144004
2014-05-20,178.0592803955078,178.48948669433594,176.5774383544922,176.7590789794922,116.42469787597656,3165719,-2.0172119140625,0,4.488973796479684,-236336.68547420204
2014-05-21,177.67686462402344,178.92926025390625,176.81643676757812,178.193115234375,117.3692855834961,3125448,1.4340362548828125,1,7.583604388221858,-13734.974206259474
2014-05-22,178.25047302246094,178.25047302246094,176.89292907714844,177.51434326171875,116.92223358154297,2320028,-0.67877197265625,0,5.948474317815595,-748764.6147482623
2014-05-23,177.66729736328125,177.95411682128906,177.16061401367188,177.76290893554688,117.08589172363281,2680793,0.248565673828125,1,6.713905044148419,274932.7654056959
2014-05-27,176.67303466796875,177.48565673828125,175.84129333496094,176.65391540527344,116.35542297363281,5014315,-1.1089935302734375,0,5.475131345096884,2398099.2531603454
2014-05-28,176.3671112060547,176.74952697753906,174.89483642578125,175.0286865234375,115.28498840332031,3892794,-1.6252288818359375,0,4.755363093481236,-589102.4961787909
2014-05-29,175.56405639648438,175.69789123535156,174.31166076660156,175.67877197265625,115.71316528320312,2886855,0.65008544921875,1,6.803674170296858,-870063.374914458
2014-05-30,175.31549072265625,176.45315551757812,174.46463012695312,176.2523956298828,116.0909652709961,4833043,0.5736236572265625,1,7.024692092026555,1904644.2373541887
2014-06-02,176.63479614257812,178.08795166015625,176.5487518310547,177.52389526367188,116.92849731445312,3347723,1.2714996337890625,1,7.860329371285928,-1056071.5847063558
2014-06-03,177.3900604248047,177.5908203125,176.02294921875,176.26194763183594,116.09730529785156,2632887,-1.2619476318359375,0,5.558416883582794,-709719.1740601347
2014-06-04,176.58700561523438,177.29444885253906,176.09942626953125,176.3957977294922,116.18543243408203,2486133,0.13385009765625,1,6.593775996529672,-214429.5452121091
2014-06-05,176.53919982910156,177.90631103515625,175.8317413330078,177.8011474609375,117.1111068725586,2983401,1.4053497314453125,1,7.955542056179695,478498.87985336315
2014-06-06,178.26959228515625,179.397705078125,177.72467041015625,178.1739959716797,117.35672760009766,3448348,0.3728485107421875,1,7.213470521351553,587064.1184689146
2014-06-09,178.0305938720703,179.3881378173828,177.7820281982422,178.0305938720703,117.26222229003906,2853906,-0.143402099609375,0,6.666040773712496,-397945.4656312326
2014-06-10,178.011474609375,178.0305938720703,175.73614501953125,176.1854705810547,116.04694366455078,4346025,-1.845123291015625,0,4.8622645599375005,1536204.8347734013
2014-06-11,175.53536987304688,176.09942626953125,174.0057373046875,174.2351837158203,114.7623291015625,4248538,-1.950286865234375,0,4.358913478889036,279755.6559733758
2014-06-12,174.45506286621094,174.52198791503906,172.95411682128906,173.25047302246094,114.11372375488281,4628864,-0.984710693359375,0,5.0627202570187535,628958.5481019388
2014-06-13,173.9961700439453,174.9521942138672,173.53729248046875,174.53155517578125,114.95755767822266,2901186,1.2810821533203125,1,7.33420807859531,-1432126.4825632768
2014-06-16,174.3785858154297,174.67495727539062,173.26959228515625,174.33078002929688,114.82527923583984,3719785,-0.200775146484375,0,6.276646514895305,718426.3802974205
2014-06-17,173.90057373046875,174.7705535888672,173.57553100585938,174.24473571777344,114.76860809326172,2574101,-0.0860443115234375,0,6.327436315031264,-970945.092635341
2014-06-18,174.034423828125,175.53536987304688,173.79541015625,175.52581787109375,115.61241912841797,4112663,1.2810821533203125,1,7.700312562001557,1456166.5804821504
2014-06-19,176.02294921875,176.35755920410156,174.34034729003906,174.78012084960938,115.12129211425781,3714451,-0.745697021484375,0,5.957084882353115,-88273.47615508549
2014-06-20,174.5602264404297,174.63670349121094,173.4225616455078,173.5659637451172,114.32156372070312,11178393,-1.2141571044921875,0,5.256939901660928,7605825.899803238
2014-06-23,173.91969299316406,174.2351837158203,173.04014587402344,174.13002014160156,114.69306945800781,3380358,0.564056396484375,1,6.825979382290598,-6163377.7840450555
2014-06-24,173.51815795898438,174.9521942138672,172.70555114746094,172.92543029785156,113.89961242675781,4053668,-1.20458984375,0,5.275193347745301,152106.5142961149
2014-06-25,172.32313537597656,173.011474609375,172.14149475097656,172.7724609375,113.79888153076172,2889889,-0.1529693603515625,0,6.077933630856222,-1164945.4865690628
2014-06-26,172.91586303710938,173.3938751220703,171.38623046875,172.4378662109375,113.5785140991211,3408391,-0.3345947265625,0,5.960462510570295,350509.59692247026
2014-06-27,171.86424255371094,174.43594360351562,171.7590789794922,173.71893310546875,114.42232513427734,4785973,1.28106689453125,1,7.563234204760931,1434373.9591633915
2014-06-30,173.3556365966797,173.92926025390625,172.33270263671875,173.29827880859375,114.1452407836914,4418095,-0.420654296875,0,6.172674519114025,-23164.882301850244
2014-07-01,173.70936584472656,179.034423828125,173.70936584472656,178.15487670898438,117.3440933227539,6948683,4.856597900390625,1,11.291675227515611,2701813.119968051
2014-07-02,178.1453094482422,180.67877197265625,177.9827880859375,180.10516357421875,118.62869262695312,5327278,1.950286865234375,1,9.37136754729687,-946800.7791287303
2014-07-03,180.10516357421875,180.50669860839844,179.11090087890625,180.23899841308594,118.71683502197266,2533830,0.1338348388671875,1,7.561238604857806,-2650360.2425822206
2014-07-07,179.35946655273438,179.9904327392578,179.1969451904297,179.7705535888672,118.40827941894531,3094800,-0.46844482421875,0,6.674219329539056,213049.85758955497
2014-07-08,179.397705078125,179.8087921142578,178.1739959716797,178.9866180419922,117.89192962646484,3279315,-0.783935546875,0,6.108113533235922,172693.83129374683
2014-07-09,179.4263916015625,180.5927276611328,178.67112731933594,180.13385009765625,118.64756774902344,3461842,1.1472320556640625,1,7.824544704353116,248858.1084542973
2014-07-10,178.2409210205078,179.78012084960938,178.02102661132812,179.4455108642578,118.19417572021484,3323979,-0.6883392333984375,0,6.231371787496869,-26245.288411033805
2014-07-11,179.47418212890625,180.06692504882812,178.49903869628906,179.73231506347656,118.38306427001953,2513015,0.28680419921875,1,6.96232508703747,-731203.875793613
2014-07-14,180.2581329345703,182.06500244140625,180.23899841308594,181.51051330566406,119.55431365966797,4708151,1.7781982421875,1,8.51551248382188,2129696.6950328317
2014-07-15,181.20458984375,181.72084045410156,179.93307495117188,180.2007598876953,118.69166564941406,5088476,-1.30975341796875,0,5.747341725160936,828019.977866035
2014-07-16,183.78585815429688,184.85659790039062,182.37094116210938,183.90057373046875,121.1285629272461,8171980,3.6998138427734375,1,10.343952022620329,3471802.4381166585
2014-07-17,183.90057373046875,187.33270263671875,183.55641174316406,184.0248565673828,121.21043395996094,9280426,0.1242828369140625,1,7.55615388055935,2033678.778112512
2014-07-18,183.51815795898438,184.93307495117188,181.6443634033203,184.034423828125,121.21670532226562,8542054,0.0095672607421875,1,7.181662534473418,117342.71734527871
2014-07-21,182.88719177246094,183.26959228515625,180.92733764648438,182.4569854736328,120.177734375,4345502,-1.5774383544921875,0,5.470665275081245,-3701576.0617543682
2014-07-22,183.1644287109375,186.1567840576172,183.13575744628906,185.5544891357422,122.21797180175781,5076238,3.097503662109375,1,9.758271350807803,338852.17484718
