Date,Open,High,Low,Close,Adj Close,Volume,Diff,Label,Open_fdiff,High_fdiff,Low_fdiff,Close_fdiff,Adj Close_fdiff,Volume_fdiff
2014-01-03,177.65774536132812,179.11090087890625,177.1510467529297,178.43212890625,116.2093276977539,4250107,1.061187744140625,1,177.65774536132812,179.11090087890625,177.1510467529297,178.43212890625,116.2093276977539,4250107.0
2014-01-06,178.91969299316406,179.12045288085938,177.1510467529297,177.8202667236328,115.81078338623047,4254919,-0.6118621826171875,0,72.32504577636718,71.65391235351561,70.86041870117185,70.7609893798828,46.08518676757811,1704854.7999999998
2014-01-07,178.193115234375,181.97897338867188,178.18356323242188,181.3671112060547,118.12076568603516,6205186,3.546844482421875,1,49.522369995117174,53.0133935546875,50.634809570312484,53.263095703124975,34.6891763305664,3142221.76
2014-01-08,181.0038299560547,181.08985900878906,179.0248565673828,179.70362854003906,117.03742218017578,4815470,-1.663482666015625,0,42.66876391601562,40.37781018066403,40.936134399414044,39.55273059082029,25.759946411132802,343762.12799999956
2014-01-09,180.70745849609375,181.16635131835938,178.34608459472656,179.1395721435547,116.67005920410156,4520080,-0.564056396484375,0,34.733183642578126,34.62608747558593,33.67640927734374,33.60008720703124,21.883076733398426,505096.6207999997
2014-01-10,180.0286865234375,180.27725219726562,178.08795166015625,179.0248565673828,116.59532928466797,4207430,-0.114715576171875,0,29.834111527343737,29.545062735351564,29.619216287109367,29.768541385742168,19.387647181152346,329963.46086399956
2014-01-13,178.06883239746094,178.72848510742188,175.77438354492188,176.06118774414062,114.6651840209961,6050796,-2.9636688232421875,0,25.17857411386717,25.473062946679676,24.491974370312505,23.93968355136718,15.591470670312503,2337340.0482816
2014-01-14,176.92160034179688,178.23135375976562,175.7935028076172,177.74378967285156,115.76097106933594,4831683,1.6826019287109375,1,22.910016093085915,23.65691569636718,23.6266080664453,25.12463261320312,16.36312765710936,13386.916421119124
2014-01-15,177.64817810058594,180.35372924804688,177.33270263671875,179.48374938964844,116.8941879272461,5038059,1.739959716796875,1,22.70268478665622,24.43086762978905,23.600900623546863,24.377484528960906,15.876572012640622,712525.6183157759
2014-01-16,179.28298950195312,180.67877197265625,178.5850830078125,180.45889282226562,117.52928924560547,4989734,0.9751434326171875,1,22.617337621423417,22.112035781717168,22.547616576807798,22.760759737024983,14.823637014396866,562586.6503714807
