start_date,end_date,start_time,end_time,Open,High,Low,Close,Volume,dollar
2015-02-11,2015-02-11,14:10:25.630,14:16:37.680,124.45,124.54,124.4,124.42,803504,100011974.00480188
2015-02-11,2015-02-11,14:16:37.680,14:24:30.919,124.42,124.46,124.3,124.44,803936,100011595.18110192
2015-02-11,2015-02-11,14:24:30.920,14:30:28.388,124.44,124.57,124.4,124.57,803352,100009019.73050202
2015-02-11,2015-02-11,14:30:28.388,14:35:22.233,124.57,124.65,124.53,124.63,802629,100006524.79400198
2015-02-11,2015-02-11,14:35:22.233,14:40:27.247,124.63,124.7,124.6,124.68,802145,100001743.38250202
2015-02-11,2015-02-11,14:40:27.247,14:48:07.240,124.68,124.7,124.52,124.62,802744,100039274.88070199
2015-02-11,2015-02-11,14:48:07.245,14:54:16.793,124.63,124.73,124.6,124.72,801831,100004712.91780177
2015-02-11,2015-02-11,14:54:16.797,14:59:43.495,124.725,124.76,124.61,124.71,801999,100016537.54720166
2015-02-11,2015-02-11,14:59:44.132,15:05:48.588,124.71,124.78,124.68,124.74,801660,100011267.28600173
2015-02-11,2015-02-11,15:05:48.596,15:08:23.585,124.74,124.85,124.63,124.64,801536,100007297.47460164
2015-02-11,2015-02-11,15:08:23.585,15:12:44.173,124.64,124.7,124.54,124.54,803150,100076511.1608017
2015-02-11,2015-02-11,15:12:44.264,15:16:57.584,124.54,124.58,124.45,124.5049,802850,100047388.00040168
2015-02-11,2015-02-11,15:16:57.658,15:23:11.706,124.499,124.72,124.48,124.69,802179,100000710.69960167
2015-02-11,2015-02-11,15:23:11.706,15:26:36.747,124.69,124.88,124.66,124.88,801528,100010813.22660153
2015-02-11,2015-02-11,15:26:36.855,15:29:56.999,124.88,124.92,124.8272,124.87,800862,100019926.61400147
2015-02-11,2015-02-11,15:29:57.069,15:34:14.294,124.875,124.8946,124.71,124.73,801141,100005201.55280142
2015-02-11,2015-02-11,15:34:14.294,15:39:33.606,124.73,124.85,124.71,124.81,801430,100011720.98350152
2015-02-11,2015-02-11,15:39:33.606,15:44:03.273,124.81,124.9,123.3781,124.9,801428,100054119.2271015
2015-02-11,2015-02-11,15:44:03.273,15:48:40.198,124.9,124.92,124.7367,124.78,801108,100058758.08020139
2015-02-11,2015-02-11,15:48:40.206,15:51:33.326,124.79,124.8,124.67,124.69,801327,100006313.31630142
2015-02-11,2015-02-11,15:51:33.327,15:55:24.926,124.69,124.8,124.68,124.74,801583,100008456.32910137
2015-02-11,2015-02-11,15:55:24.926,15:57:47.373,124.74,124.85,124.73,124.828,801287,100001938.7523014
2015-02-11,2015-02-11,15:57:47.703,15:59:28.635,124.831,124.88,124.8,124.85,802140,100142397.74400125
2015-02-11,2015-02-11,15:59:28.635,16:00:00.146,124.87,124.89,124.83,124.88,2226623,278195778.89250124
2015-02-11,2015-02-11,16:00:00.146,16:00:00.146,124.88,124.88,124.88,124.88,1726284,393774124.8125012
2015-02-11,2015-02-11,16:00:38.340,16:00:38.340,124.88,124.88,124.88,124.88,100,293786612.8125012
2015-02-11,2015-02-11,16:00:38.340,16:00:38.340,124.89,124.89,124.89,124.89,900,193899013.8125012
2015-02-11,2015-02-11,16:00:39.259,16:04:30.297,124.84,124.92,124.76,124.9,49627,100094543.6925012
2015-02-11,2015-02-11,16:04:41.049,17:05:38.928,124.91,125.25,122.5005,124.88,985920,123000233.3973012
2015-02-11,2015-02-11,17:06:14.380,17:39:02.819,125.19,125.25,122.838,123.501,626884,100415308.37730128
2015-02-11,2015-02-12,17:39:06.517,7:11:02.242,123.44,126.49,122.98,125.81,797997,100001575.44730115
2015-02-12,2015-02-12,7:11:02.242,9:11:25.546,125.8,126.3,124.8,126.0,794020,100042037.0348011
2015-02-12,2015-02-12,9:11:25.546,9:30:00.306,125.99,126.15,125.7,125.98,1667070,210037974.1898011
2015-02-12,2015-02-12,9:30:00.307,9:30:00.307,125.98,125.98,125.98,125.98,1271422,270211717.7498011
2015-02-12,2015-02-12,9:30:00.307,9:30:00.307,125.97,125.97,125.97,125.97,100,170224314.7498011
2015-02-12,2015-02-12,9:30:00.307,9:30:06.483,125.97,126.19,125.85,125.98,236459,100007819.70010121
2015-02-12,2015-02-12,9:30:06.483,9:31:08.921,125.98,126.23,125.84,126.205,793602,100006019.38440108
2015-02-12,2015-02-12,9:31:08.922,9:32:05.398,126.205,126.48,125.98,126.47,791584,100005562.57070105
2015-02-12,2015-02-12,9:32:05.436,9:32:58.926,126.475,126.54,126.35,126.35,792073,100171570.35590118
2015-02-12,2015-02-12,9:32:58.926,9:34:18.008,126.35,126.39,126.14,126.32,790647,100004788.26230127
2015-02-12,2015-02-12,9:34:18.008,9:35:34.186,126.32,126.69,126.3,126.69,790702,100031037.60670148
2015-02-12,2015-02-12,9:35:34.188,9:36:44.376,126.69,126.84,126.62,126.73,788916,100010919.19850151
2015-02-12,2015-02-12,9:36:44.517,9:38:06.835,126.735,126.87,126.7,126.87,790053,100187578.76680145
2015-02-12,2015-02-12,9:38:06.836,9:39:07.932,126.86,127.02,126.8,127.0,786441,100012560.30280142
2015-02-12,2015-02-12,9:39:07.932,9:40:19.130,127.0,127.14,126.92,127.0806,787504,100055219.84500153
2015-02-12,2015-02-12,9:40:19.138,9:41:35.584,127.1,127.1232,126.85,126.8601,787009,100006974.06340154
2015-02-12,2015-02-12,9:41:35.736,9:43:14.269,126.86,126.87,126.65,126.65,789448,100081662.24970129
2015-02-12,2015-02-12,9:43:14.269,9:44:49.376,126.67,126.78,126.51,126.77,789227,100006491.96100135
2015-02-12,2015-02-12,9:44:49.376,9:46:49.910,126.77,126.97,126.69,126.925,788316,100020434.22070129
2015-02-12,2015-02-12,9:46:49.910,9:49:08.106,126.92,126.93,126.63,126.835,788839,100017406.46680143
2015-02-12,2015-02-12,9:49:08.106,9:50:58.566,126.835,127.01,126.77,126.95,788414,100087518.87160148
2015-02-12,2015-02-12,9:50:58.617,9:53:22.659,126.95,127.0,125.98,126.875,787337,100013477.07520147
2015-02-12,2015-02-12,9:53:22.660,9:55:31.729,126.88,127.03,126.82,126.98,788752,100143090.20570149
2015-02-12,2015-02-12,9:55:31.729,9:57:08.600,126.98,127.19,126.98,127.13,785567,100006366.67190139
2015-02-12,2015-02-12,9:57:08.601,9:59:57.569,127.13,127.16,126.91,127.1401,786896,100004539.6637013
2015-02-12,2015-02-12,9:59:57.608,10:03:09.317,127.15,127.16,127.05,127.15,786748,100009545.99850114
2015-02-12,2015-02-12,10:03:09.317,10:05:32.283,127.15,127.24,127.05,127.22,786425,100005597.2755011
2015-02-12,2015-02-12,10:05:32.284,10:07:17.515,127.22,127.42,127.15,127.39,785280,100001804.62890111
2015-02-12,2015-02-12,10:07:17.515,10:09:38.474,127.39,127.46,127.35,127.3901,785669,100107180.82200098
2015-02-12,2015-02-12,10:09:38.475,10:12:13.363,127.3999,127.48,127.25,127.36,786351,100252993.46180095
2015-02-12,2015-02-12,10:12:13.425,10:15:04.931,127.37,127.38,127.129,127.26,784003,100028199.73640104
2015-02-12,2015-02-12,10:15:04.931,10:17:34.074,127.26,127.32,127.03,127.09,786367,100001182.11820091
2015-02-12,2015-02-12,10:17:34.075,10:20:29.553,127.09,127.25,127.0,127.0,786715,100017116.21840082
2015-02-12,2015-02-12,10:20:29.553,10:23:48.062,127.0,127.1618,126.95,127.02,787037,100010217.57660104
2015-02-12,2015-02-12,10:23:48.062,10:26:23.057,127.02,127.03,126.83,126.87,787818,100012598.53880094
2015-02-12,2015-02-12,10:26:23.058,10:29:26.537,126.87,126.95,126.75,126.8455,788638,100025371.09420101
2015-02-12,2015-02-12,10:29:26.715,10:32:42.149,126.86,126.95,126.81,126.93,787986,100010378.66510119
2015-02-12,2015-02-12,10:32:42.159,10:35:35.636,126.93,126.99,126.83,126.9,787975,100018229.77890104
2015-02-12,2015-02-12,10:35:35.774,10:38:11.010,126.9,126.9,126.7,126.8,788646,100009604.03230117
2015-02-12,2015-02-12,10:38:11.041,10:42:02.409,126.8,126.87,126.72,126.85,788899,100042697.98030105
2015-02-12,2015-02-12,10:42:02.409,10:45:49.974,126.85,127.01,126.82,127.0,791049,100463207.97290097
2015-02-12,2015-02-12,10:45:49.975,10:49:01.936,127.0,127.1,126.92,127.05,783686,100001112.50960083
2015-02-12,2015-02-12,10:49:01.936,10:52:35.391,127.06,127.14,126.9449,127.065,787236,100012390.92740098
2015-02-12,2015-02-12,10:52:35.391,10:56:50.963,127.065,127.1,126.74,126.97,787838,100024393.83440115
2015-02-12,2015-02-12,10:56:50.963,11:03:11.605,126.97,127.1,126.88,127.1,788353,100110886.1805012
2015-02-12,2015-02-12,11:03:11.605,11:08:26.486,127.1,127.11,126.77,126.82,792414,100737331.24750102
2015-02-12,2015-02-12,11:08:26.486,11:13:20.024,126.82,126.976,126.729,126.89,782707,100012253.48780085
2015-02-12,2015-02-12,11:13:20.025,11:18:32.646,126.89,126.89,126.65,126.65,788849,100008359.10190088
